Unnamed: 0,LotArea,OverallQual,YearRemodAdd,ExterQual,KitchenQual,Fireplaces,GarageCars,MiscVal,TotSq,OutSq,TotBr,BsmtFinish,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,Foundation,BsmtExposure,CentralAir,Electrical,Functional,GarageType,GarageFinish,PavedDrive,MiscFeature,SaleType,SaleCondition
-1.2894376271306278,0.08173579198436717,-0.06705685020159388,-0.4666563775505968,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.38185410515203416,-1.129910669696527,0.9240879522392318,0.4689797712545293,3,1,1,3,3,0,4,0,14,2,2,0,2,1,3,1,3,6,1,2,2,1,8,4
-1.2870663861234533,0.2738768902620108,0.6365541577107828,-0.41915420287971705,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.20755351020304694,-0.8853372391402842,-0.27922082010106297,0.4689797712545293,3,1,1,0,3,0,0,0,14,2,2,0,2,1,3,1,3,6,1,3,2,1,8,4
-1.284695145116279,-0.40600699595118966,-0.7706678581139706,-0.6566650762341159,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.21900391425079063,-0.8547655603207538,-0.8808752062712103,-1.175288288737138,3,1,1,0,3,0,4,0,12,2,2,0,2,1,3,1,3,6,1,2,2,1,0,4
-1.2823239041091044,-0.26242903240306037,-0.7706678581139706,-0.6091629015632362,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-0.5586992343338534,-1.129910669696527,0.3224335660690844,0.4689797712545293,3,1,1,0,3,0,4,0,12,2,2,0,2,1,3,1,3,6,1,3,2,1,8,4
-1.2799526631019298,-0.573233094671952,-1.4742788660263473,-0.6566650762341159,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-1.0230767318256806,0.15409984072374877,-0.27922082010106297,0.4689797712545293,3,1,1,3,3,0,4,0,12,2,2,0,2,1,3,1,3,6,5,3,2,1,8,0
-1.2775814220947554,-0.15896844102279076,-1.4742788660263473,1.0534132119175557,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-1.0230767318256806,0.09295648308468803,-1.4825295924413577,0.4689797712545293,3,1,1,3,3,0,2,0,12,2,2,0,2,1,3,1,3,6,5,3,2,1,8,4
-1.2752101810875809,-1.7045429898055944,-0.06705685020159388,-0.5141585522214766,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.3513216478609997,-1.129910669696527,0.3224335660690844,0.05791275625661246,4,1,1,3,3,0,4,0,2,2,2,3,4,1,3,1,3,6,5,3,2,1,8,4
-1.2728389400804065,-1.7045429898055944,-0.06705685020159388,-0.5616607268923564,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.3513216478609997,-1.129910669696527,0.3224335660690844,0.05791275625661246,4,1,1,3,3,0,4,0,2,2,2,3,4,1,3,1,3,6,5,3,2,1,8,4
-1.270467699073232,-1.571944517587616,-0.06705685020159388,-0.3716520282088373,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.22918205118211835,-0.46956240719467096,0.3224335660690844,0.4689797712545293,3,1,1,3,3,0,2,0,13,2,2,4,4,1,3,1,3,6,5,2,2,1,8,4
-1.2680964580660576,-1.5778565513807743,0.6365541577107828,-0.41915420287971705,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.53452615912195,-0.9648236040710632,0.3224335660690844,0.8800467862524461,3,1,1,3,3,0,2,0,13,2,2,3,2,1,3,1,3,6,1,2,2,1,8,4
-1.265725217058883,-1.56328761096192,-0.06705685020159388,-0.32414985353795756,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.28134500295517295,-0.9587092683071571,0.3224335660690844,0.4689797712545293,3,1,1,3,3,0,4,0,13,2,2,3,4,1,3,1,3,6,1,3,2,1,8,4
-1.2633539760517085,-1.5601204500012995,-0.06705685020159388,-0.27664767886707775,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.22918205118211835,-0.46956240719467096,0.9240879522392318,0.4689797712545293,3,1,1,3,3,0,4,0,13,2,2,4,4,1,3,1,3,6,5,3,2,1,8,4
-1.2609827350445342,-1.5601204500012995,-0.06705685020159388,-0.27664767886707775,1.0224679147477846,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.28134500295517295,-0.231103312402334,0.3224335660690844,0.4689797712545293,3,1,1,3,3,0,4,0,13,2,2,4,4,1,3,1,3,6,1,0,2,1,8,4
-1.2586114940373596,-1.615017906652055,0.6365541577107828,-0.3716520282088373,-0.6891315541016856,-0.7779022898176491,-0.9033369371554343,-0.9920372488933931,-0.09079330590855192,-1.0943236903449747,-0.09047358983249426,-0.8808752062712103,0.4689797712545293,3,1,1,3,3,0,4,0,13,2,2,4,2,1,3,1,3,6,1,3,2,1,8,4
-1.2562402530301853,0.20208790848794614,-0.7706678581139706,0.958408862575796,1.0224679147477846,-0.7779022898176491,0.6428000427512665,0.29627659540941703,1.8072834815921979,-0.6973763500231935,-0.13938827594374287,-0.8808752062712103,0.05791275625661246,3,1,1,3,3,0,4,0,12,2,2,0,2,2,3,1,3,6,1,2,2,3,8,4
-1.2538690120230107,0.9510159036426735,2.0437761735355364,1.1009153865884354,2.734067383597255,2.250061461945674,3.7350740025646676,1.584590439712227,-0.09079330590855192,2.564716536467341,0.08684214732078195,2.729051110749674,0.8800467862524461,3,1,1,3,3,0,4,0,16,4,2,0,4,2,3,1,3,6,3,0,2,1,8,4
-1.2514977710158361,0.5483641735157874,2.0437761735355364,1.195919735930195,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.9374888480742702,0.0746134757929698,1.5257423384093791,0.8800467862524461,3,1,1,3,3,0,4,0,16,2,2,0,4,2,3,1,3,6,1,2,2,1,6,5
-1.2491265300086618,0.5483641735157874,2.0437761735355364,1.148417561259315,2.734067383597255,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.9184048413280308,0.6432467018362349,0.9240879522392318,0.8800467862524461,3,1,1,3,3,0,4,0,16,2,2,0,2,2,0,1,3,6,1,2,2,1,8,4
-1.2467552890014872,0.8319306515233427,2.747387181447913,1.1009153865884354,2.734067383597255,2.250061461945674,2.188937022657967,1.584590439712227,-0.09079330590855192,3.526550476477811,1.376966993504964,2.729051110749674,0.8800467862524461,3,1,1,3,3,0,4,0,16,3,3,0,2,2,1,1,3,6,1,0,2,1,8,4
-1.244384047994313,0.38536095607585236,2.0437761735355364,1.148417561259315,2.734067383597255,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.1957571192037626,1.3708526577410578,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,16,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.2420128069871383,1.5027353429827643,1.3401651656231597,1.0059110372466757,1.0224679147477846,0.7360795860640122,2.188937022657967,1.584590439712227,-0.09079330590855192,1.3128056939140313,-0.02321589642952742,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,3,0,16,2,2,0,2,2,1,1,3,6,1,0,2,1,8,4
-1.239641565979964,2.861025106960876,1.3401651656231597,1.1009153865884354,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.9031376359310392,1.713255460519798,1.5257423384093791,0.8800467862524461,3,1,1,2,3,0,1,0,16,2,2,0,4,2,0,1,3,6,3,0,2,1,8,3
-1.2372703249727894,0.12966549452175738,2.0437761735355364,1.148417561259315,2.734067383597255,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.2084797903679223,0.172442848015467,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,4,0,16,2,2,0,2,2,2,1,3,6,1,2,2,1,4,4
-1.2348990839656149,0.23629324686264752,2.0437761735355364,1.0534132119175557,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.6397763893299858,0.31307257058530674,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,4,0,16,2,2,0,2,2,0,1,3,6,1,0,2,1,8,4
-1.2325278429584405,0.7941358640599381,2.0437761735355364,1.148417561259315,2.734067383597255,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.3357065020095187,0.251929212946246,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,0,0,16,2,2,0,2,2,3,1,3,6,1,0,2,1,8,4
-1.230156601951266,0.6598482393296289,0.6365541577107828,0.958408862575796,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,1.256825940791729,1.0406785264901297,0.9240879522392318,0.4689797712545293,3,1,1,0,3,0,0,0,16,2,2,0,2,2,3,1,3,6,1,0,2,1,8,4
-1.2277853609440916,1.1657494167727434,2.0437761735355364,0.9109066879049164,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,3.017643629911425,-0.42064772108342235,2.1273967245795267,0.8800467862524461,3,1,1,0,3,0,0,0,16,2,2,0,2,2,3,1,3,6,1,0,2,1,8,4
-1.225414119936917,0.7409275599215137,1.3401651656231597,0.958408862575796,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.2084797903679223,-0.18830296205499147,1.5257423384093791,-1.175288288737138,3,1,1,0,3,0,4,0,16,2,2,0,4,2,3,1,3,6,3,0,2,1,8,4
-1.2230428789297425,-0.020035646883571533,1.3401651656231597,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.854789532004284,0.6432467018362349,-0.27922082010106297,-1.175288288737138,3,1,1,0,3,0,4,0,16,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.2206716379225682,-0.6015263992534952,-0.06705685020159388,1.0059110372466757,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.23392317919329295,0.26415788447405814,-0.27922082010106297,0.4689797712545293,3,1,1,0,3,0,4,0,16,2,2,4,2,2,0,1,3,6,1,2,2,1,8,4
-1.2183003969153936,-0.9777851213752105,-0.06705685020159388,1.0059110372466757,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.10160739908603258,0.2947295632935885,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,4,0,16,2,2,3,2,2,0,1,3,6,1,2,2,1,8,4
-1.2159291559082193,0.1169968506792754,0.6365541577107828,1.148417561259315,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.22374504226196523,0.20301452683499738,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,4,0,16,2,2,4,2,2,3,1,3,6,1,2,2,1,8,4
-1.2135579149010447,1.0732683167226247,2.747387181447913,1.0059110372466757,2.734067383597255,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,3.119424999224702,1.6887981174641737,1.5257423384093791,0.8800467862524461,3,1,1,0,1,0,4,1,16,2,2,0,2,2,1,1,3,6,1,0,2,1,8,0
-1.2111866738938704,1.163215688004247,1.3401651656231597,0.958408862575796,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,2.376421003237778,0.4781596362107708,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,0,0,16,2,2,0,2,2,1,1,3,6,1,0,2,1,8,4
-1.2088154328866958,-0.498910384129391,2.0437761735355364,1.195919735930195,2.734067383597255,2.250061461945674,0.6428000427512665,0.29627659540941703,-0.09079330590855192,1.5723481856628883,0.8327911105173232,0.9240879522392318,0.8800467862524461,3,1,1,0,3,0,4,0,16,2,2,4,2,2,3,1,3,6,1,0,2,1,6,5
-1.2064441918795212,-0.6927406349193655,2.0437761735355364,1.148417561259315,2.734067383597255,2.250061461945674,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.4769261984287423,0.3008438990574946,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,16,2,2,4,2,2,3,1,3,6,1,2,2,1,8,4
-1.204072950872347,1.4816209365786277,1.3401651656231597,0.9109066879049164,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.1346882976157964,1.3219379716298092,0.9240879522392318,0.8800467862524461,3,1,1,3,3,0,0,0,16,2,2,0,2,2,1,1,3,6,1,2,2,1,8,4
-1.2017017098651723,-1.3244836745311344,0.6365541577107828,0.9109066879049164,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.3535162881363937,-0.004872889137809192,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,16,2,2,4,2,2,3,1,3,6,1,2,2,1,8,4
-1.199330468857998,0.24811731444896407,0.6365541577107828,1.0059110372466757,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.4429229267400005,-0.5184770933059195,0.3224335660690844,-1.175288288737138,3,1,1,3,3,0,4,0,8,6,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.1969592278508234,-0.17628225427418281,-0.06705685020159388,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.3780373038027863,-0.787507866917787,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,4,0,8,2,2,0,4,2,0,1,3,6,1,0,2,1,8,4
-1.1945879868436489,-1.3874046056154616,0.6365541577107828,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.11722254493751343,-0.42064772108342235,-0.27922082010106297,0.8800467862524461,3,1,1,3,3,0,4,0,0,2,2,4,2,2,0,1,3,6,1,0,2,1,8,4
-1.1922167458364745,-0.06733191722883765,0.6365541577107828,1.0059110372466757,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.9849087183332017,-0.5184770933059195,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,4,0,8,2,2,0,6,2,2,1,3,6,3,0,2,1,8,4
-1.1898455048293,-0.37349081008881924,0.6365541577107828,1.0059110372466757,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.043431052185387446,-0.10270226136030641,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,4,0,8,2,2,0,4,2,3,1,3,6,3,0,2,1,8,4
-1.1874742638221256,0.07856863102374667,0.6365541577107828,0.958408862575796,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.11722254493751343,0.9978781761427873,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,4,0,8,2,2,0,4,2,2,1,3,6,1,0,2,1,8,4
-1.185103022814951,-0.16635848326423858,0.6365541577107828,0.9109066879049164,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.33223568761181155,-0.6713354874035715,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,4,0,8,2,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.1827317818077767,-0.3333734379209596,0.6365541577107828,0.9109066879049164,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.6261293915038995,-0.17607429052717932,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,4,0,8,2,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.1803605408006022,0.6625931121621667,1.3401651656231597,0.8634045132340366,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.43494138358701545,-0.8364225530290356,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,0,0,8,2,2,0,4,2,3,1,3,6,3,0,2,1,8,4
-1.1779892997934276,-0.00398869801642767,0.6365541577107828,0.958408862575796,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.9849087183332017,-1.129910669696527,0.3224335660690844,1.7021808162482797,3,1,1,0,3,0,4,0,8,6,2,0,6,2,2,1,3,6,3,0,2,1,8,4
-1.1756180587862533,-0.2786871253342456,-0.06705685020159388,0.768400163892277,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.28516180430442084,-0.6896784946952897,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,4,0,8,2,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.1732468177790787,-0.422898521074499,0.6365541577107828,0.768400163892277,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.9136617598139076,-1.129910669696527,0.3224335660690844,-1.175288288737138,3,1,1,3,3,0,4,0,8,2,2,0,6,2,3,1,3,6,3,2,2,1,8,4
-1.1708755767719043,1.2970810246064735,0.6365541577107828,0.7208979892213973,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.2173856601828341,0.6921613879474835,1.5257423384093791,0.4689797712545293,3,1,1,1,3,0,1,0,8,8,2,0,4,2,3,1,3,6,3,0,2,1,8,4
-1.1685043357647298,-0.4022064027984451,0.6365541577107828,0.7208979892213973,-0.6891315541016856,-0.7779022898176491,0.6428000427512665,0.29627659540941703,-0.09079330590855192,-0.9136617598139076,-1.129910669696527,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,4,0,8,2,2,0,6,2,3,1,3,6,3,0,2,1,8,4
-1.1661330947575552,0.626487477211093,1.3401651656231597,0.768400163892277,1.0224679147477846,0.7360795860640122,2.188937022657967,1.584590439712227,-0.09079330590855192,2.0481760872024593,0.5943320157249863,1.5257423384093791,0.8800467862524461,3,1,1,3,3,0,4,0,15,2,2,0,4,2,2,1,3,6,3,2,2,1,8,4
-1.1637618537503809,0.2105336710496008,1.3401651656231597,0.5308892905378783,1.0224679147477846,0.7360795860640122,2.188937022657967,1.584590439712227,-0.09079330590855192,1.9782013957995812,0.3253012421131189,0.9240879522392318,2.1132478312461966,3,1,1,0,3,0,1,0,15,2,2,0,2,2,0,1,3,6,1,0,2,1,8,4
-1.1613906127432063,-0.1410211955792746,0.6365541577107828,0.578391465208758,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.7619140325059185,2.5814911389944606,1.5257423384093791,0.8800467862524461,3,1,1,3,3,0,4,0,15,2,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.159019371736032,0.40943137937656815,1.3401651656231597,0.48338711586699845,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,1.110515222403893,0.9367348185037265,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,4,0,15,2,2,0,4,2,3,1,3,6,1,2,2,1,8,4
-1.1566481307288574,0.3042816354839676,1.3401651656231597,1.148417561259315,1.0224679147477846,0.7360795860640122,-0.9033369371554343,1.584590439712227,-0.09079330590855192,1.0939757498904854,-0.0537875752490578,-0.27922082010106297,-1.175288288737138,3,1,1,0,3,0,4,0,21,4,2,0,2,2,2,1,3,6,1,2,2,1,8,4
-1.154276889721683,0.09567130021109736,1.3401651656231597,1.148417561259315,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.9413036959205696,0.01958445391781511,0.3224335660690844,-1.175288288737138,3,1,1,3,3,0,4,0,21,4,2,0,2,2,3,1,3,6,1,0,2,1,8,4
-1.1519056487145085,0.0796243513439535,1.3401651656231597,1.1009153865884354,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,1.109242955287477,-0.708021501987008,0.9240879522392318,0.8800467862524461,3,1,1,3,3,0,4,0,21,2,2,0,2,2,0,1,3,6,1,2,2,1,8,4
-1.149534407707334,-0.1296194161210408,1.3401651656231597,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.40949604125869615,0.9917638403788812,-0.27922082010106297,0.8800467862524461,3,1,1,0,3,0,4,0,21,2,2,0,2,2,0,1,3,6,1,0,2,1,8,4
-1.1471631667001596,0.29034612725723735,2.0437761735355364,1.0534132119175557,2.734067383597255,2.250061461945674,2.188937022657967,1.584590439712227,-0.09079330590855192,3.0736233830337274,0.6799327164196713,0.9240879522392318,0.8800467862524461,3,1,1,3,3,0,0,0,21,4,4,0,2,2,1,1,3,6,1,0,2,1,8,4
-1.144791925692985,-0.37159051351244693,0.6365541577107828,1.195919735930195,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.43239684935418354,-0.390076042263892,-0.27922082010106297,-1.175288288737138,1,1,1,0,3,0,4,0,21,2,2,0,2,2,3,1,3,6,1,0,2,1,6,5
-1.1424206846858107,-0.23498030407768272,0.6365541577107828,1.148417561259315,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.3458826854378979,0.893934468156384,-0.27922082010106297,-1.175288288737138,1,1,1,3,3,0,4,0,21,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.1400494436786361,0.6024170539103773,2.0437761735355364,1.148417561259315,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.671583067240385,0.9978781761427873,-0.27922082010106297,-1.175288288737138,1,1,1,0,3,0,4,0,21,2,2,0,2,2,0,1,3,6,1,2,2,1,8,4
-1.1376782026714616,-0.47568453708484065,1.3401651656231597,1.1009153865884354,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.36623895930055334,-0.27390366274967654,-0.27922082010106297,0.8800467862524461,1,1,1,3,3,0,4,0,21,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.1353069616642872,0.17949549363551992,1.3401651656231597,1.0534132119175557,1.0224679147477846,0.7360795860640122,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.2072055697485577,0.172442848015467,1.5257423384093791,0.8800467862524461,1,1,1,3,3,0,4,0,21,2,2,0,4,2,3,1,3,6,1,0,2,1,8,4
-1.1329357206571127,-0.3437194970589865,1.3401651656231597,1.195919735930195,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,1.4502105424869556,-0.059901911012963875,-0.27922082010106297,-1.175288288737138,1,1,1,3,3,0,0,0,21,2,2,0,2,2,3,1,3,6,1,0,2,1,6,5
-1.1305644796499383,0.18414066304442997,0.6365541577107828,1.1009153865884354,1.0224679147477846,2.250061461945674,0.6428000427512665,1.584590439712227,-0.09079330590855192,0.9947389148100402,0.6310180303084227,0.9240879522392318,0.8800467862524461,1,1,1,3,3,0,4,0,21,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.1281932386427638,-0.21471047392971154,0.6365541577107828,0.958408862575796,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.7301073545955193,0.5821033441971741,0.9240879522392318,2.5243148462441134,1,1,1,0,3,0,4,0,21,2,2,0,2,2,3,1,3,6,1,2,2,1,8,4
-1.1258219976355894,-0.3432972089309038,0.6365541577107828,0.9109066879049164,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.08541586702711429,-0.8547655603207538,1.5257423384093791,0.8800467862524461,1,1,1,0,3,0,4,0,21,2,2,0,4,2,3,1,3,6,1,2,2,1,8,4
-1.1234507566284149,-0.031226282277763962,0.6365541577107828,1.1009153865884354,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.12231161340317728,-0.04155890372124565,-0.8808752062712103,-1.175288288737138,3,1,1,3,3,0,0,0,20,2,2,0,2,2,3,1,3,6,5,2,2,1,8,4
-1.1210795156212403,-0.47568453708484065,0.6365541577107828,1.0534132119175557,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.3182407493312359,-0.017101560665621345,0.3224335660690844,0.8800467862524461,3,1,1,3,3,0,4,0,20,2,2,0,2,2,3,1,3,6,5,2,2,1,8,4
-1.118708274614066,-0.47568453708484065,-0.06705685020159388,0.958408862575796,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.2749836673730931,-0.8241938815012234,-0.8808752062712103,-1.175288288737138,3,1,1,3,3,0,4,0,20,2,2,0,2,2,3,1,3,6,6,1,2,1,8,4
-1.1163370336068914,0.18477409523655408,0.6365541577107828,0.958408862575796,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.14613674816059136,0.3191869063492128,0.3224335660690844,-1.175288288737138,3,1,1,0,3,0,0,0,20,2,2,0,4,2,1,1,3,6,3,2,2,1,8,4
-1.113965792599717,0.08194693604840854,1.3401651656231597,0.958408862575796,1.0224679147477846,0.7360795860640122,-0.9033369371554343,1.584590439712227,-0.09079330590855192,0.6257814510494102,0.3742159282243675,-0.27922082010106297,0.8800467862524461,3,1,1,0,3,0,4,0,20,2,2,0,2,2,1,1,3,6,1,2,2,1,8,4
-1.1115945515925425,0.700810187753654,0.6365541577107828,1.0059110372466757,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.38694317361769803,1.0101068476705994,-0.8808752062712103,-1.175288288737138,3,1,1,3,3,0,4,0,20,5,2,0,2,2,3,1,3,6,5,3,2,1,8,4
-1.109223310585368,0.700810187753654,-0.7706678581139706,0.958408862575796,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,-2.280351093196203,-0.09079330590855192,-0.38694317361769803,-0.8914515749041902,-0.8808752062712103,-1.175288288737138,3,1,1,3,3,0,4,0,20,5,2,0,2,2,3,1,3,6,6,1,2,1,8,4
-1.1068520695781936,0.569478579919924,-0.7706678581139706,0.958408862575796,-0.6891315541016856,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,-0.38694317361769803,-0.873108567612472,0.9240879522392318,0.8800467862524461,3,1,1,3,3,0,4,0,20,5,2,0,2,2,3,1,3,6,5,3,2,1,8,4
-1.104480828571019,-0.5120013160999557,0.6365541577107828,1.195919735930195,1.0224679147477846,0.7360795860640122,-0.9033369371554343,1.584590439712227,-0.09079330590855192,0.4680203286138305,-0.561277443653262,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,20,2,2,0,2,2,3,1,3,6,1,2,2,1,6,5
-1.1021095875638447,0.3672025665682948,0.6365541577107828,0.6258936398796378,1.0224679147477846,0.7360795860640122,0.6428000427512665,0.29627659540941703,-0.09079330590855192,0.6397763893299858,-0.6774498231674776,1.5257423384093791,0.8800467862524461,3,1,1,0,3,0,1,0,20,2,2,0,4,2,3,1,3,6,1,2,2,1,8,4
-1.0997383465566701,-0.4328222920844432,-0.06705685020159388,0.3883827665252389,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.017637769402578884,0.4537022931551465,0.3224335660690844,1.7021808162482797,3,1,1,3,3,0,4,0,20,2,2,0,4,2,3,1,3,6,1,2,2,1,8,4
-1.0973671055494958,-0.5443063578982849,-0.06705685020159388,0.34088059185435915,1.0224679147477846,0.7360795860640122,-0.9033369371554343,0.29627659540941703,-0.09079330590855192,0.16776528913966277,-0.7630505238621627,-0.27922082010106297,-1.175288288737138,3,1,1,3,3,0,4,0,20,2,2,4,2,2,3,1,3,6,1,2,2,1,8,4
